Time,DNI,Temp
104520.0,523.962969322,29.4324824203
104550.0,541.823324298,29.9943574046
104580.0,376.569136893,24.398354416
104610.0,118.179134832,22.5523312689
104640.0,97.1039078968,20.9284846726
104670.0,176.234297492,20.614592626
104700.0,15.3047958956,18.099776992
104730.0,71.4965815108,15.4737252556
104760.0,0.0,38.770339912
104790.0,0.0,41.0706326487
104820.0,0.0,38.5239817357
104850.0,0.0,34.2947352103
104880.0,0.0,28.4855595086
104910.0,0.0,25.4487070642
104940.0,0.0,21.204936184
104970.0,0.0,21.6304912762
105000.0,0.0,16.6798813085
105030.0,0.0,15.3426118515
105060.0,0.0,9.45822161062
105090.0,0.0,0.722793614796
105120.0,0.0,-1.80051691107
105150.0,0.0,-3.79022625655
105180.0,0.0,-6.50328940722
105210.0,0.0,-5.26839602415
105240.0,0.0,-7.01357605265
105270.0,0.0,-6.74409556623
105300.0,0.0,-6.79030828407
105330.0,0.0,-2.74480942866
105360.0,0.0,1.24310144532
105390.0,0.0,3.40803773132
105420.0,0.0,9.28905161322
105450.0,0.0,15.24991935
105480.0,236.071761399,3.70243961925
105510.0,-85.8280668916,5.85688784442
105540.0,61.8947751575,10.6740766543
105570.0,-23.394049183,10.9518435327
105600.0,26.8455496927,16.2469377411
105630.0,392.210801146,16.3869945568
105660.0,395.100316134,19.6630447665
105690.0,403.955016682,20.1435958028
105720.0,378.764844613,24.146867859
105750.0,403.657048011,24.3186284914
105780.0,419.466596297,24.2371573597
105810.0,176.390781035,22.9869735526
105840.0,444.240783414,24.2587842835
105870.0,460.46935209,22.1667926985
105900.0,231.888875489,22.2114936782
105930.0,53.2548509024,24.4679712345
105960.0,124.34860463,25.5982012486
105990.0,529.926632121,21.9277270796
106020.0,532.781175252,22.6830676636
106050.0,128.444172384,19.0295529578
106080.0,171.8414154,19.7969485877
106110.0,194.357555893,19.231304547
106140.0,242.396161324,17.9214191049
106170.0,0.0,32.0716433715
106200.0,0.0,32.7372162251
106230.0,0.0,27.712097663
106260.0,0.0,25.8384376623
106290.0,0.0,23.5072058958
106320.0,0.0,21.8071660116
106350.0,0.0,15.0766102176
106380.0,0.0,16.7201503639
106410.0,0.0,15.1496360315
106440.0,0.0,16.9599984498
106470.0,0.0,17.1393477015
106500.0,0.0,13.7417723512
106530.0,0.0,12.520289367
106560.0,0.0,13.3602444023
106590.0,0.0,12.7597145938
106620.0,0.0,13.1158120881
106650.0,0.0,12.3270596386
106680.0,0.0,10.3336362078
106710.0,0.0,5.06995559244
106740.0,0.0,8.47279893922
106770.0,0.0,10.9964396421
106800.0,0.0,12.0257756287
106830.0,0.0,11.4287443591
106860.0,0.0,9.77385397281
106890.0,0.0,8.01353067886
106920.0,218.526680678,3.44758835452
106950.0,158.582163987,6.20853912707
106980.0,144.269367373,10.9504411813
107010.0,199.555267063,13.625730495
107040.0,414.607970348,19.2733688559
107070.0,403.919362247,20.0631867821
107100.0,48.9484534874,22.4630670036
107130.0,-51.529910972,22.015080841
107160.0,408.807953635,25.884526498
107190.0,419.416966618,28.7112107025
107220.0,432.071675612,30.5581104921
107250.0,443.601751913,29.8262259071
107280.0,452.784205536,29.8166373534
107310.0,473.906246286,27.9560715117
107340.0,1290.9520149,27.4499426091
107370.0,510.202460807,28.9046021838
107400.0,532.231017134,30.3552767545
107430.0,533.443051521,28.3777783277
107460.0,392.498727382,24.2743219195
107490.0,522.818240517,24.3395592195
107520.0,518.097645505,21.8065992676
107550.0,485.311807088,18.9732632026
107580.0,551.148101232,17.2184529987
107610.0,0.0,23.7319829835
107640.0,0.0,20.8773017346
107670.0,0.0,17.5778905006
107700.0,0.0,13.8431049269
107730.0,0.0,10.8841249318
107760.0,0.0,6.66919796582
107790.0,0.0,4.65769267161
107820.0,0.0,0.11559737658
107850.0,0.0,-2.25576073039
107880.0,0.0,-4.16193267211
107910.0,0.0,-5.75494951385
107940.0,0.0,-4.26480127925
107970.0,0.0,-1.74213617676
108000.0,0.0,-3.99819652446
108030.0,0.0,-0.771971122317
108060.0,0.0,0.720839273808
108090.0,0.0,0.648238450443
108120.0,0.0,4.80714193877
108150.0,0.0,6.17305444608
108180.0,0.0,7.24751516764
108210.0,0.0,6.42349245711
108240.0,0.0,3.3858167303
108270.0,0.0,3.71415220397
108300.0,0.0,4.31207644916
108330.0,0.0,5.84269642697
108360.0,1369.74921338,1.99027121917
108390.0,1904.01644349,6.46174081754
108420.0,758.8260798,8.35608777588
108450.0,397.450753462,8.77683966916
108480.0,441.697534058,11.969605191
108510.0,440.103484855,12.4506032729
108540.0,1890.48068677,15.2528206828
108570.0,1708.84037646,18.3265831069
108600.0,1025.77940249,21.789317146
108630.0,1545.5699026,25.2727035318
108660.0,416.055167966,28.9382634
108690.0,435.555871237,29.8833679486
108720.0,442.903592239,28.6996760138
108750.0,23.9473181063,30.9630317152
108780.0,3.13496977335,29.9007230967
108810.0,27.6212567633,27.720972948
108840.0,15.7744863457,26.8603413962
108870.0,-16.6095124585,26.8773479886
108900.0,-8.35633972917,26.0224845507
108930.0,-79.2117679855,25.54115762
108960.0,-91.454017085,26.3197851254
108990.0,-69.5401001839,26.9821495994
109020.0,-2.67825707718,24.5962157549
109050.0,104.141912552,23.8828072183
109080.0,0.0,17.4022874041
109110.0,0.0,15.9351835579
109140.0,0.0,16.1830122356
109170.0,0.0,13.8671236984
109200.0,0.0,7.92183271413
109230.0,0.0,5.36577167286
109260.0,0.0,4.24537514573
109290.0,0.0,3.13830415073
109320.0,0.0,3.09410722565
109350.0,0.0,4.13531096425
109380.0,0.0,10.0954267096
109410.0,0.0,12.4455032092
109440.0,0.0,11.8122218152
109470.0,0.0,13.9521271194
109500.0,0.0,14.702384548
109530.0,0.0,11.9348369104
109560.0,0.0,8.91554996466
109590.0,0.0,3.04628830453
109620.0,0.0,0.660712625728
109650.0,0.0,0.287840396248
109680.0,0.0,1.4390440598
109710.0,0.0,0.861668468026
109740.0,0.0,-1.25120244776
109770.0,0.0,3.27823457572
109800.0,-1.05759403242,11.9916956416
109830.0,-12.918239157,16.2681526449
109860.0,287.088218474,17.7272631542
109890.0,394.519149001,19.0751978843
109920.0,101.963140079,21.2301373301
109950.0,402.109860575,23.2134362616
109980.0,407.050016675,22.5446284688
110010.0,399.241720931,25.8135665829
110040.0,224.793426865,26.8936062723
110070.0,414.482307129,26.4119063191
110100.0,419.501995096,29.8064963811
110130.0,430.609256458,32.7012050225
110160.0,446.283492053,32.9112401057
110190.0,465.805305535,34.3260506166
110220.0,282.181386831,34.5805314746
110250.0,255.388163078,31.9728352911
110280.0,194.876501614,31.1699501799
110310.0,167.970491045,32.5737092469
110340.0,533.425503848,30.0308758072
110370.0,529.898399529,30.2598660225
110400.0,506.12092163,28.2937391051
110430.0,293.624363169,26.2423836458
110460.0,428.521500777,24.1558685814
110490.0,195.610233284,22.9561157725
110520.0,0.0,15.471802167
110550.0,0.0,14.0299569994
110580.0,0.0,7.78919687629
110610.0,0.0,3.35542949115
110640.0,0.0,0.250406623946
110670.0,0.0,1.71722342092
110700.0,0.0,-2.78350185033
110730.0,0.0,-5.22257590624
110760.0,0.0,-7.06515664635
110790.0,0.0,-12.0883030287
110820.0,0.0,-17.4450136021
110850.0,0.0,-20.3285766706
110880.0,0.0,-26.3004753675
110910.0,0.0,-25.8785932484
110940.0,0.0,-24.9151288443
110970.0,0.0,-18.0235664576
111000.0,0.0,-16.6852780134
111030.0,0.0,-12.3212707931
111060.0,0.0,-8.44414875875
111090.0,0.0,-3.6526119843
111120.0,0.0,3.72522477209
111150.0,0.0,8.62649070058
111180.0,0.0,14.1000952861
111210.0,0.0,20.3475460512
111240.0,288.587253287,8.48585338111
111270.0,48.7414974939,10.949213122
111300.0,56.827437627,12.6173467566
111330.0,389.623258229,15.9134925051
111360.0,398.983945843,17.9758908457
111390.0,389.485411598,19.594531354
111420.0,499.669061812,20.5493078103
111450.0,1381.11525708,21.2768614001
111480.0,341.890559185,26.889760718
111510.0,396.789314974,32.0233994264
111540.0,406.388176842,32.9707670491
111570.0,134.471332083,35.8044535135
111600.0,436.949573578,36.6225067024
111630.0,349.302385192,35.8590951578
111660.0,114.297713853,36.4600448176
111690.0,504.715912618,35.96854263
111720.0,515.683125452,33.425977458
111750.0,527.231507619,34.1718188682
111780.0,281.469229514,33.9418456021
111810.0,151.033280303,33.2266192723
111840.0,50.8619026606,30.1018120287
111870.0,167.975448416,28.1729354436
111900.0,205.675718329,23.8069107594
111930.0,-123.321461008,20.0364000734
111960.0,0.0,33.1938565069
111990.0,0.0,33.2299745674
112020.0,0.0,31.8494182455
112050.0,0.0,29.1218423788
112080.0,0.0,29.7536533877
112110.0,0.0,24.1249133965
112140.0,0.0,20.6508040412
112170.0,0.0,14.2752415593
112200.0,0.0,14.3372824294
112230.0,0.0,5.33888854115
112260.0,0.0,1.86140729147
112290.0,0.0,0.66211413212
112320.0,0.0,1.34609611417
112350.0,0.0,-0.965060212445
112380.0,0.0,-2.68922066095
112410.0,0.0,-3.62376890344
112440.0,0.0,-5.54986696497
112470.0,0.0,-6.0622210337
112500.0,0.0,-6.85526505873
112530.0,0.0,-6.5903904007
112560.0,0.0,-6.53210933494
112590.0,0.0,-4.41439501338
112620.0,0.0,0.969185083082
112650.0,0.0,6.61879034572
112680.0,36.9545478418,9.11510677048
112710.0,66.1081280101,11.2293117905
112740.0,73.6397129772,14.4647312747
112770.0,390.747571262,19.3207059836
112800.0,395.39121252,20.4098496239
112830.0,30.449879214,22.3409825776
112860.0,-132.590623124,22.672982589
112890.0,-190.194271852,26.3406549462
112920.0,-161.11374241,23.1958653675
112950.0,-66.9102977284,27.6335074711
112980.0,-15.1841146406,27.2787530473
113010.0,-87.2285715642,29.0616345533
113040.0,-17.9390285206,30.4764028407
113070.0,-111.865097022,32.489655757
113100.0,-99.7726574991,34.3386032015
113130.0,-99.5805640731,35.2580339252
113160.0,-83.0182014444,33.9606012964
113190.0,-58.6567355573,32.1243470966
113220.0,-81.1875862493,30.6229762001
113250.0,-89.5954474327,30.5113152622
113280.0,-66.6004377875,29.2766789739
113310.0,-124.135909206,26.6782213121
113340.0,-53.8736855651,21.3308857178
113370.0,0.0,24.2921077721
113400.0,0.0,22.747459924
113430.0,0.0,21.443635158
113460.0,0.0,18.738517615
113490.0,0.0,16.5487768622
113520.0,0.0,15.4077239124
113550.0,0.0,12.1299364498
113580.0,0.0,10.3240266735
113610.0,0.0,8.31517322402
113640.0,0.0,4.15184079021
113670.0,0.0,2.21905914737
113700.0,0.0,0.432068322378
113730.0,0.0,-1.46653551073
113760.0,0.0,-3.34781990643
113790.0,0.0,-2.53754562618
113820.0,0.0,-0.404888260475
113850.0,0.0,3.78743848643
113880.0,0.0,6.17431894511
113910.0,0.0,11.951131272
113940.0,0.0,14.232102803
113970.0,0.0,18.2627889688
114000.0,0.0,18.7640306881
114030.0,0.0,24.8858037396
114060.0,0.0,28.2209608007
114090.0,0.0,29.1032576316
114120.0,0.0,32.7974505408
114150.0,0.0,35.3361365411
114180.0,-26.6276457727,14.299115309
114210.0,-80.6463423845,14.4706309137
114240.0,-87.754327831,17.811846604
114270.0,-161.220007423,17.4755791166
114300.0,-153.845715042,19.5843493461
114330.0,-210.090749156,18.7090369186
114360.0,-200.713420712,20.8415433074
114390.0,-135.659216337,21.1481143896
114420.0,-118.308832326,22.4153725515
114450.0,-190.42666242,25.263060321
114480.0,-119.060896966,27.573276695
114510.0,119.714960285,30.3475119999
114540.0,14.2699993043,30.5182021068
114570.0,-111.402036267,34.1026794009
114600.0,-57.1936886993,32.7235213309
114630.0,84.4155682877,32.9752607373
114660.0,-52.4293291011,29.3115610914
114690.0,-12.7657244006,29.0224786779
114720.0,20.3463856169,25.2539412216
114750.0,61.9860593633,27.3796936596
114780.0,22.2704951074,21.0046528232
114810.0,0.0,42.117161485
114840.0,0.0,39.8696991945
114870.0,0.0,35.3135857816
114900.0,0.0,29.0694446307
114930.0,0.0,21.775174218
114960.0,0.0,16.8686287773
114990.0,0.0,13.9355503851
115020.0,0.0,9.93303753023
115050.0,0.0,8.63547380648
115080.0,0.0,4.72972237051
115110.0,0.0,1.14632936954
115140.0,0.0,-2.2758516048
115170.0,0.0,-2.05058953192
115200.0,0.0,-1.90935355005
115230.0,0.0,-1.69754540026
115260.0,0.0,2.43761494532
115290.0,0.0,5.58588806915
115320.0,0.0,8.98168923282
115350.0,0.0,10.5757887618
115380.0,0.0,13.9128339076
115410.0,0.0,14.3330470643
115440.0,0.0,12.2462586905
115470.0,0.0,12.3985311263
115500.0,0.0,14.776732321
115530.0,0.0,16.0325699789
115560.0,0.0,21.3251887991
115590.0,-21.3143021023,12.7118464522
115620.0,-117.701511153,11.724668834
115650.0,225.723530662,16.5811414692
115680.0,-28.2033779483,18.4321610801
115710.0,-100.833241372,23.7155641866
115740.0,1.87013323875,26.3631307967
115770.0,-20.0064903426,29.5028171419
115800.0,393.809036491,30.6007684471
115830.0,-59.6518634777,31.9733108369
115860.0,0.0,42.776802921
115890.0,0.0,47.1250170983
115920.0,0.0,48.89280916
115950.0,0.0,52.2825291722
115980.0,217.738831276,37.0054651979
116010.0,353.170268318,37.2598061702
116040.0,521.660078122,36.3263105359
116070.0,520.657865332,36.5233380516
116100.0,312.347996602,33.7375712478
116130.0,516.727953731,32.932434377
116160.0,260.262449995,31.225653615
116190.0,-5.79103695038,30.9390287393
116220.0,0.0,45.215501516
116250.0,0.0,45.621236421
116280.0,0.0,42.8450612055
116310.0,0.0,42.0849019199
116340.0,0.0,40.0974499976
116370.0,0.0,38.6145481098
116400.0,0.0,36.9446030582
116430.0,0.0,34.3392546851
116460.0,0.0,31.9810541564
116490.0,0.0,27.4649159638
116520.0,0.0,23.7413571037
116550.0,0.0,20.3325698114
116580.0,0.0,15.167797991
116610.0,0.0,12.7952603463
116640.0,0.0,6.87615552734
116670.0,0.0,5.85905403738
116700.0,0.0,6.22572014112
116730.0,0.0,1.3781869153
116760.0,0.0,0.779115193547
116790.0,0.0,1.46869746363
116820.0,0.0,2.65632542525
116850.0,0.0,4.86514031768
116880.0,0.0,4.10375737669
116910.0,0.0,5.57448472205
116940.0,0.0,8.35720381711
116970.0,0.0,13.378321311
117000.0,0.0,16.6071636923
117030.0,-194.357490428,16.672375721
117060.0,-228.96784247,21.1112383437
117090.0,-185.400783874,23.7434366142
117120.0,-173.864428818,23.2452268084
117150.0,-44.0420106264,23.0296600439
117180.0,225.707587128,27.1832859387
117210.0,337.686192641,29.2640313074
117240.0,194.055961078,30.1069384213
117270.0,-34.7012019709,32.5726993982
117300.0,-152.369993805,33.5706457889
117330.0,-166.30496366,35.9640339518
117360.0,-104.114569848,38.1708996739
117390.0,-96.0618157069,35.3833302589
117420.0,233.301159941,35.0807564976
117450.0,19.0405459337,35.5821651832
117480.0,506.859617181,34.674864675
117510.0,233.443044816,33.036933831
117540.0,147.469186223,31.7240700504
117570.0,30.5860419102,25.1596208209
117600.0,-64.1142912473,23.7212283939
117630.0,-71.827952814,18.5458907202
117660.0,-12.0011599666,16.0205642697
117690.0,368.388332709,12.2219158512
117720.0,0.0,30.0831783904
117750.0,0.0,25.9876278551
117780.0,0.0,24.7666274618
117810.0,0.0,25.1281744665
117840.0,0.0,26.5384447153
117870.0,0.0,24.7452230712
117900.0,0.0,23.8407788354
117930.0,0.0,18.7943966663
117960.0,0.0,13.975279805
117990.0,0.0,13.4550689551
118020.0,0.0,9.53262808523
118050.0,0.0,8.04795994579
118080.0,0.0,10.2989981999
118110.0,0.0,10.4876641865
118140.0,0.0,10.1951493169
118170.0,0.0,6.44420512355
118200.0,0.0,2.10546156843
118230.0,0.0,-1.19914349247
118260.0,0.0,-0.133060234403
118290.0,0.0,-2.67596931942
118320.0,0.0,-2.35836613888
118350.0,0.0,-3.18768962565
118380.0,0.0,-1.36440625073
118410.0,0.0,-1.97808543677
118440.0,-199.167739479,1.15524454999
118470.0,-8.09907310917,7.01170839409
118500.0,255.689857853,9.37660861119
118530.0,163.433976034,12.8300468902
118560.0,173.136622197,16.4556480335
118590.0,207.200824068,14.6662840414
118620.0,392.382668989,17.7902316677
118650.0,106.592014458,17.2639034868
118680.0,81.2545985505,20.5068950694
118710.0,405.877028776,21.2396165362
118740.0,421.458510849,25.1232546782
118770.0,1722.5933453,24.7459884354
118800.0,1896.0283584,24.0700729457
118830.0,643.108790613,23.0028252889
118860.0,484.890745214,22.8644038135
118890.0,1680.0339617,21.834068522
118920.0,1012.08169637,22.3938869275
118950.0,2022.64095235,22.9543062574
118980.0,2094.20748734,22.4667420991
119010.0,526.668802366,25.1682922917
119040.0,1186.79413832,24.7848911064
119070.0,466.013579592,21.4250261645
119100.0,424.707045476,18.4564650884
119130.0,337.5581826,16.5914488302
119160.0,0.0,11.1368168242
119190.0,0.0,10.9729288981
119220.0,0.0,10.8673767214
119250.0,0.0,9.86643431607
119280.0,0.0,7.46510748775
119310.0,0.0,8.7934100593
119340.0,0.0,8.75043762315
119370.0,0.0,12.4745619273
119400.0,0.0,18.2419100665
119430.0,0.0,16.2687421391
119460.0,0.0,16.3066049743
119490.0,0.0,14.7890476762
119520.0,0.0,18.486688368
119550.0,0.0,17.6865009246
119580.0,0.0,18.2603372035
119610.0,0.0,16.2288467969
119640.0,0.0,11.572261035
119670.0,0.0,6.61187096072
119700.0,0.0,4.66541348192
119730.0,0.0,4.18882143246
119760.0,0.0,3.37172648332
119790.0,0.0,1.47625906222
119820.0,0.0,1.99746725467
119850.0,0.0,5.18625834961
119880.0,81.1193271562,5.90963682281
119910.0,54.0073050935,12.2448649222
119940.0,41.9367949922,15.0256674794
119970.0,378.508528928,20.2120645522
120000.0,377.040058177,20.3780816831
120030.0,115.255655493,25.12088729
120060.0,247.052384799,23.9842130571
120090.0,382.727123625,25.048512884
120120.0,80.2842944466,24.2269474086
120150.0,-172.489917645,28.8949003984
120180.0,-91.6046535115,31.4915303747
120210.0,65.5395983863,31.4688048283
120240.0,-44.1006251069,32.0067745581
120270.0,-14.1581583644,33.2504210684
120300.0,30.8028592544,31.5822180395
120330.0,-24.9578191799,34.6417564818
120360.0,-6.98604199842,33.6598080038
120390.0,49.6633693032,33.1821671831
120420.0,37.3180504364,32.1361967828
120450.0,-22.4000562238,32.0382281316
120480.0,180.611044966,29.7670140965
120510.0,69.2427593515,29.6769505969
120540.0,11.1307652493,26.9723279227
120570.0,-168.972391458,26.2574282787
120600.0,0.0,14.6716439117
120630.0,0.0,10.9398799988
120660.0,0.0,11.1762626029
120690.0,0.0,7.39953734528
120720.0,0.0,5.70620826979
120750.0,0.0,3.71108982175
120780.0,0.0,3.12824828287
120810.0,0.0,2.98265104753
120840.0,0.0,1.58221445905
120870.0,0.0,0.690562038984
120900.0,0.0,1.51897726425
120930.0,0.0,3.17073976948
120960.0,0.0,4.88899766863
120990.0,0.0,9.06305874284
121020.0,0.0,14.0464954066
121050.0,0.0,16.1637596325
121080.0,0.0,18.2695666204
121110.0,0.0,17.3467590076
121140.0,0.0,18.1291108015
121170.0,0.0,13.7926187372
121200.0,0.0,11.5016974466
121230.0,0.0,14.2003563297
121260.0,0.0,19.5012282689
121290.0,0.0,23.9323485278
121320.0,-152.04261792,12.1571541152
121350.0,-189.315199167,18.2143048464
121380.0,-131.036659816,20.8388351755
121410.0,-68.8777338182,24.5545599958
121440.0,-167.871432612,26.575873707
121470.0,-16.2082682431,28.2753532672
121500.0,-198.640171982,29.7739707056
121530.0,73.810201645,31.8437665011
121560.0,106.185882468,35.0299384473
121590.0,396.98122733,37.947411313
121620.0,406.89579141,39.3338670094
121650.0,416.498119055,40.6167725176
121680.0,35.8027148981,44.7969494181
121710.0,111.070089035,47.4504582468
121740.0,49.9550621767,45.7935741237
121770.0,493.350916911,44.1532007468
121800.0,463.575475312,40.7347686805
121830.0,522.2966655,38.9953123243
121860.0,678.159635158,36.782225444
121890.0,522.728721957,36.7142909552
121920.0,1697.74097252,35.0867504097
121950.0,1626.87847137,36.325681533
121980.0,430.372247004,32.966364579
122010.0,586.286907659,29.1100663104
122040.0,0.0,41.3583045504
122070.0,0.0,39.5102507806
122100.0,0.0,39.5248628028
122130.0,0.0,40.3921577836
122160.0,0.0,39.8330728841
122190.0,0.0,37.7749765956
122220.0,0.0,33.9017806591
122250.0,0.0,32.1768535246
122280.0,0.0,25.1396723174
122310.0,0.0,19.8370081918
122340.0,0.0,8.9369486646
122370.0,0.0,2.83342852881
122400.0,0.0,-2.46679368804
122430.0,0.0,-4.95034027912
122460.0,0.0,-8.57282208056
122490.0,0.0,-8.19082575336
122520.0,0.0,-7.75319345142
122550.0,0.0,-3.2704863802
122580.0,0.0,-3.06770588308
122610.0,0.0,-1.4350799492
122640.0,0.0,1.10533439788
122670.0,0.0,6.96315746035
122700.0,0.0,8.31065633605
122730.0,0.0,12.9812279589
122760.0,329.986843303,17.3932632805
122790.0,926.628847462,19.8360474973
122820.0,524.900354699,23.0359963754
122850.0,381.65740644,26.0162740469
122880.0,1667.64277231,27.9485169369
122910.0,379.464706206,27.8536579047
122940.0,387.956456014,30.4138880323
122970.0,392.055659476,30.6908041296
123000.0,388.389999031,32.1335377245
123030.0,1256.88668569,32.8705608082
123060.0,1710.5704824,32.9575598131
123090.0,437.954010922,36.7054981743
123120.0,433.756459899,37.9661290475
123150.0,573.109936102,36.3856868087
123180.0,917.571679301,37.4204141811
123210.0,492.88069712,36.5247329168
123240.0,515.145047553,35.8749648383
123270.0,280.285831508,34.9473659591
123300.0,522.655981584,36.1301916782
123330.0,510.843422865,34.7905607859
123360.0,499.959833429,32.894539083
123390.0,1390.23348089,30.3186270913
123420.0,1310.66342906,28.0456186354
123450.0,372.222697645,27.143471939
123480.0,0.0,27.7933531032
123510.0,0.0,27.7672188247
123540.0,0.0,23.2915428642
123570.0,0.0,20.4676306872
123600.0,0.0,14.8100159136
123630.0,0.0,10.8022741555
123660.0,0.0,9.95873933779
123690.0,0.0,7.50815783285
123720.0,0.0,3.31271720324
123750.0,0.0,-1.04945293714
123780.0,0.0,-2.19079699514
123810.0,0.0,-4.42626533664
123840.0,0.0,-6.59530234154
123870.0,0.0,-6.93865675439
123900.0,0.0,-6.72018833446
123930.0,0.0,-8.30081186083
123960.0,0.0,-4.19792854204
123990.0,0.0,-3.26120454837
124020.0,0.0,1.9218588317
124050.0,0.0,4.43879382394
124080.0,0.0,10.392300629
124110.0,0.0,14.0871437737
124140.0,0.0,20.4649078262
124170.0,0.0,22.0251659941
124200.0,351.034668196,17.0990041295
124230.0,367.374052426,21.0959460034
124260.0,296.678505098,21.0623757592
124290.0,387.6015883,23.2692696144
124320.0,38.8313629964,24.9074992315
124350.0,-19.8224850727,28.0650714323
124380.0,-28.0287130114,28.6709323432
124410.0,-19.3709313739,32.4134765798
124440.0,82.4705809624,31.741808312
124470.0,47.7263509227,34.6192100801
124500.0,-40.1950923131,35.4144881297
124530.0,419.521046992,35.7690860502
124560.0,437.022623168,38.3744946528
124590.0,458.635493019,38.4284056142
124620.0,473.943774213,35.1937446976
124650.0,494.102410403,35.3904340185
124680.0,462.549206978,32.6925153416
124710.0,514.887093261,32.7606591418
124740.0,519.377943793,31.3460737111
124770.0,439.685693913,31.6217904014
124800.0,488.117248459,32.365674054
124830.0,310.267790385,27.3281309263
124860.0,47.6063127063,25.0332498113
124890.0,-56.3939708202,24.5839365885
124920.0,0.0,35.5253388369
124950.0,0.0,28.4369322634
124980.0,0.0,27.6697383107
125010.0,0.0,21.5467356793
125040.0,0.0,17.4850666416
125070.0,0.0,11.9173641504
125100.0,0.0,7.34823347779
125130.0,0.0,3.34785943138
125160.0,0.0,1.42408927054
125190.0,0.0,-0.169739186041
125220.0,0.0,-0.262336988553
125250.0,0.0,0.125535591965
125280.0,0.0,0.858164336734
125310.0,0.0,-1.25103229395
125340.0,0.0,-1.45670900904
125370.0,0.0,-1.76489262092
125400.0,0.0,0.818886605749
125430.0,0.0,2.94307065197
125460.0,0.0,3.16214811803
125490.0,0.0,2.83563345899
125520.0,0.0,4.50777127485
125550.0,0.0,8.13556446565
125580.0,0.0,12.0300830866
125610.0,0.0,16.0049695518
125640.0,-114.787869847,12.7903823796
125670.0,-209.058244236,16.8447218237
125700.0,33.9666904511,21.5049495402
125730.0,293.165089577,25.1067642917
125760.0,40.6932512128,30.049497703
125790.0,377.055119428,33.8144738098
125820.0,190.479813541,33.2694216387
125850.0,-84.9498088791,34.2750257099
125880.0,67.7276738609,36.1822372534
125910.0,-98.0535795099,36.118516692
125940.0,-64.3331778846,38.0316751377
125970.0,138.410153216,37.383887085
126000.0,53.4893358299,36.8224074176
126030.0,155.387615515,33.9618006801
126060.0,137.910565781,34.8442951254
126090.0,488.465579919,35.1728514966
126120.0,129.210688777,34.7071568472
126150.0,-19.5757341566,33.6918720113
126180.0,-17.8123844615,35.2026133583
126210.0,65.4206404838,32.6700395893
126240.0,-3.90115163594,33.0454838418
126270.0,204.561277897,27.8781355342
126300.0,414.75039562,26.645667302
126330.0,105.54265342,22.3980913019
126360.0,0.0,29.9779008453
126390.0,0.0,32.5839804737
126420.0,0.0,31.3545531662
126450.0,0.0,27.73495855
126480.0,0.0,23.8761841316
126510.0,0.0,19.941955256
126540.0,0.0,18.0954886845
126570.0,0.0,12.5782429215
126600.0,0.0,9.33322736041
126630.0,0.0,6.24807064778
126660.0,0.0,8.17108667577
126690.0,0.0,10.1759154789
126720.0,0.0,15.1205957854
126750.0,0.0,17.9554884514
126780.0,0.0,23.7339003315
126810.0,0.0,26.0479688869
126840.0,0.0,27.7889050063
126870.0,0.0,29.1948197526
126900.0,0.0,31.7324161614
126930.0,0.0,34.3243962055
126960.0,0.0,36.5057517738
126990.0,0.0,35.0844124284
127020.0,0.0,36.5042009758
127050.0,0.0,34.8750790833
127080.0,218.300815405,11.6519688036
127110.0,-65.676868198,13.8523996681
127140.0,-205.244676906,19.2586060405
127170.0,-164.845744503,18.7521398738
127200.0,13.1232513019,24.1851936858
127230.0,394.553611083,27.8437079813
127260.0,199.258031168,29.9961991508
127290.0,380.65581086,30.7948401621
127320.0,383.64688804,33.6060821317
127350.0,227.335397395,34.968053068
127380.0,396.617734811,33.6116811766
127410.0,410.530061771,30.4441027751
127440.0,427.527101233,32.166529025
127470.0,293.444283184,31.4759091851
127500.0,197.000745583,30.0166141297
127530.0,-17.6256425057,30.2647804601
127560.0,95.9065170308,30.6972395836
127590.0,209.048927213,27.5726985232
127620.0,199.309545113,27.1316401754
127650.0,229.42548519,25.1358569815
127680.0,-20.7067067715,26.4210694417
127710.0,-64.2905136491,23.9924627379
127740.0,-79.9987867523,27.897589567
127770.0,88.7604380085,21.5845924147
127800.0,0.0,41.8208920864
127830.0,0.0,35.3733384877
127860.0,0.0,27.583296261
127890.0,0.0,23.2483850794
127920.0,0.0,22.152162397
127950.0,0.0,20.43935743
127980.0,0.0,18.4456236722
128010.0,0.0,17.0073218748
128040.0,0.0,13.5857086227
128070.0,0.0,14.7350386668
128100.0,0.0,17.60616052
128130.0,0.0,18.9838515146
128160.0,0.0,20.9482247138
128190.0,0.0,21.173130812
128220.0,0.0,20.3035387256
128250.0,0.0,20.2591072992
128280.0,0.0,15.4520166183
128310.0,0.0,11.7184996525
128340.0,0.0,11.133387929
128370.0,0.0,12.1309702061
128400.0,0.0,16.6267256753
128430.0,0.0,17.6513891922
128460.0,0.0,17.0687491535
128490.0,0.0,18.7404034981
128520.0,-89.0190468466,10.4555742913
128550.0,-146.995672716,10.5726213664
128580.0,-135.500186591,16.0545331201
128610.0,-46.6123622678,19.1731360793
128640.0,111.769749671,23.6764180599
128670.0,-110.774231858,22.4835277927
128700.0,-100.245678898,26.1300540311
128730.0,74.4049548268,26.0361244176
128760.0,-82.9081013283,29.5976282119
128790.0,-25.9230653199,28.754368778
